target_crate,shadow_crate,item_path,item_kind,gap_kind,matched_shadow_item,drift_confidence,notes
redb,elicit_redb,redb::transactions::Durability,Enum,Missing,,,
redb,elicit_redb,redb::transactions::ReadTransaction,Struct,Missing,,,
redb,elicit_redb,redb::transactions::WriteTransaction,Struct,Missing,,,
redb,elicit_redb,redb::tree_store::btree_base::AccessGuard,Struct,Missing,,,
redb,elicit_redb,redb::tree_store::btree_base::AccessGuardMut,Struct,Missing,,,
redb,elicit_redb,redb::tree_store::btree_base::AccessGuardMutInPlace,Struct,Missing,,,
redb,elicit_redb,redb::tree_store::page_store::backends::InMemoryBackend,Struct,Missing,,,
redb,elicit_redb,redb::tree_store::page_store::file_backend::optimized::FileBackend,Struct,Missing,,,
redb,elicit_redb,redb::tree_store::page_store::savepoint::Savepoint,Struct,Missing,,,
redb,elicit_redb,redb::types::TypeName,Struct,Missing,,,
regex,elicit_regex,regex::builders::bytes::RegexBuilder,Struct,Missing,,,
regex,elicit_regex,regex::builders::bytes::RegexSetBuilder,Struct,Missing,,,
regex,elicit_regex,regex::builders::string::RegexBuilder,Struct,Missing,,,
regex,elicit_regex,regex::builders::string::RegexSetBuilder,Struct,Missing,,,
regex,elicit_regex,regex::error::Error,Enum,Missing,,,
regex,elicit_regex,regex::pattern::RegexSearcher,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::CaptureLocations,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::CaptureMatches,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::CaptureNames,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::Captures,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::Match,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::Matches,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::NoExpand,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::ReplacerRef,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::Split,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::SplitN,Struct,Missing,,,
regex,elicit_regex,regex::regex::bytes::SubCaptureMatches,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::CaptureLocations,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::CaptureMatches,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::CaptureNames,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::Captures,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::Match,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::Matches,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::NoExpand,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::ReplacerRef,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::Split,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::SplitN,Struct,Missing,,,
regex,elicit_regex,regex::regex::string::SubCaptureMatches,Struct,Missing,,,
regex,elicit_regex,regex::regexset::bytes::RegexSet,Struct,Missing,,,
regex,elicit_regex,regex::regexset::bytes::SetMatches,Struct,Missing,,,
regex,elicit_regex,regex::regexset::bytes::SetMatchesIntoIter,Struct,Missing,,,
regex,elicit_regex,regex::regexset::bytes::SetMatchesIter,Struct,Missing,,,
regex,elicit_regex,regex::regexset::string::RegexSet,Struct,Missing,,,
regex,elicit_regex,regex::regexset::string::SetMatches,Struct,Missing,,,
regex,elicit_regex,regex::regexset::string::SetMatchesIntoIter,Struct,Missing,,,
regex,elicit_regex,regex::regexset::string::SetMatchesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::accel::Accel,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::accel::Accels,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::accel::IterAccels,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::automaton::OverlappingState,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::automaton::StartError,Enum,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::BuildError,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::BuildErrorKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::DFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::Flags,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::MatchStates,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::StartStateIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::StartTable,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::State,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::StateIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::StateSparseTransitionIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::StateTransitionIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::dense::TransitionTable,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::determinize::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::determinize::Runner,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::minimize::Minimizer,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::minimize::StateSet,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::BuildError,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::BuildErrorKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::Cache,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::DFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::Epsilons,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::InternalBuilder,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::PatternEpsilons,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::Slots,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::SlotsIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::SparseTransitionIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::onepass::Transition,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::regex::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::regex::FindMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::remapper::IndexMapper,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::remapper::Remapper,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::DFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::Seen,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::StartStateIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::StartTable,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::State,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::StateIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::StateMut,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::sparse::Transitions,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::special::Special,Struct,Missing,,,
regex,elicit_regex,regex_automata::dfa::start::StartKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::Cache,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::DFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::Lazy,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::LazyRef,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::OverlappingState,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::SearchProgress,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::dfa::StateSaver,Enum,Missing,,,
regex,elicit_regex,regex_automata::hybrid::error::BuildError,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::error::BuildErrorKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::hybrid::error::CacheError,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::error::StartError,Enum,Missing,,,
regex,elicit_regex,regex_automata::hybrid::id::LazyStateID,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::id::LazyStateIDError,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::regex::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::regex::Cache,Struct,Missing,,,
regex,elicit_regex,regex_automata::hybrid::regex::FindMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::error::BuildError,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::error::BuildErrorKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::meta::error::RetryError,Enum,Missing,,,
regex,elicit_regex,regex_automata::meta::error::RetryFailError,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::error::RetryQuadraticError,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::Cache,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::CapturesMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::FindMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::RegexI,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::RegexInfo,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::RegexInfoI,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::Split,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::regex::SplitN,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::strategy::Core,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::strategy::Pre,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::strategy::ReverseAnchored,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::strategy::ReverseInner,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::strategy::ReverseSuffix,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::BoundedBacktracker,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::BoundedBacktrackerCache,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::BoundedBacktrackerEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::DFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::DFAEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::Hybrid,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::HybridCache,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::HybridEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::OnePass,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::OnePassCache,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::OnePassEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::PikeVM,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::PikeVMCache,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::PikeVMEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::ReverseDFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::ReverseDFAEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::ReverseHybrid,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::ReverseHybridCache,Struct,Missing,,,
regex,elicit_regex,regex_automata::meta::wrappers::ReverseHybridEngine,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::BoundedBacktracker,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::Cache,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::Frame,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::TryCapturesMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::TryFindMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::backtrack::Visited,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::builder::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::builder::State,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::Compiler,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::ThompsonRef,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::Utf8Compiler,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::Utf8LastTransition,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::Utf8Node,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::Utf8State,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::compiler::WhichCaptures,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::error::BuildError,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::error::BuildErrorKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::literal_trie::Frame,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::literal_trie::LiteralTrie,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::literal_trie::State,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::literal_trie::StateChunksIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::literal_trie::Transition,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::map::Utf8BoundedEntry,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::map::Utf8BoundedMap,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::map::Utf8SuffixEntry,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::map::Utf8SuffixKey,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::map::Utf8SuffixMap,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::DenseTransitions,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::Inner,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::NFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::PatternIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::SparseTransitions,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::State,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::nfa::Transition,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::ActiveStates,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::Builder,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::Cache,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::CapturesMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::Config,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::FindMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::FollowEpsilon,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::PikeVM,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::pikevm::SlotTable,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::NextDupe,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::NextInsert,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::NextIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::RangeTrie,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::Split,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::SplitRange,Enum,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::State,Struct,Missing,,,
regex,elicit_regex,regex_automata::nfa::thompson::range_trie::Transition,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::BitSet,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteClassElementRanges,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteClassElements,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteClassIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteClassRepresentatives,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteClassSet,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteClasses,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteSet,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteSetIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::ByteSetRangeIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::Unit,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::alphabet::UnitKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::util::captures::Captures,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::CapturesDebugMap,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::CapturesPatternIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::GroupInfo,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::GroupInfoAllNames,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::GroupInfoError,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::GroupInfoErrorKind,Enum,Missing,,,
regex,elicit_regex,regex_automata::util::captures::GroupInfoInner,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::GroupInfoPatternNames,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::captures::fmt::Key,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::determinize::state::Repr,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::determinize::state::State,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::determinize::state::StateBuilderEmpty,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::determinize::state::StateBuilderMatches,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::determinize::state::StateBuilderNFA,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::escape::DebugByte,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::escape::DebugHaystack,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::interpolate::CaptureRef,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::interpolate::Ref,Enum,Missing,,,
regex,elicit_regex,regex_automata::util::iter::CapturesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::iter::HalfMatchesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::iter::MatchesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::iter::Searcher,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::iter::TryCapturesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::iter::TryHalfMatchesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::iter::TryMatchesIter,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::lazy::Lazy,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::lazy::lazy::Lazy,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::look::Look,Enum,Missing,,,
regex,elicit_regex,regex_automata::util::look::LookMatcher,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::look::LookSet,Struct,Missing,,,
regex,elicit_regex,regex_automata::util::look::LookSetIter,Struct,Missing,,,
